0,10,110,210,310,410,510,610,710,810,910,1010,1110,1210,1310,1410,1510,1610,1710,1810,1910,2010,2110,2210,2310,2410,2510,2610,2710,2810,2910,3010,3110,3210,3310,3410,3510,3610,3710,3810,3910
10,155,172,172,172,172,172,172,172,172,172,172,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174
60,0,204,204,207,204,207,207,207,207,207,207,208,208,208,208,208,208,208,208,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212
110,0,212,213,213,213,218,216,216,216,216,216,216,216,216,216,216,216,216,216,219,219,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,219
160,0,0,216,218,216,219,221,221,221,221,221,221,221,221,221,221,221,221,221,223,223,223,223,223,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225
210,0,0,218,220,220,221,223,223,223,223,223,223,223,223,223,223,223,223,223,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225
260,0,0,0,220,220,223,223,223,223,223,223,223,223,223,223,223,223,223,223,225,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226
310,0,0,0,221,220,223,223,223,225,225,225,225,225,225,225,225,225,225,225,226,226,226,226,226,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,226
360,0,0,0,0,222,225,225,225,225,225,225,225,225,225,225,225,226,226,226,226,226,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228
410,0,0,0,0,222,225,225,225,225,225,226,226,226,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228
460,0,0,0,0,0,225,225,225,226,226,226,226,226,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228
510,0,0,0,0,0,226,226,226,226,226,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228
560,0,0,0,0,0,0,226,228,228,228,228,228,228,228,228,228,228,228,228,228,229,229,229,229,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231
